# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     	epsilon_solver  	epsilon_initial 	epsilon_final   	epsilon_iters   	epsilon_converged
1142            	smoothSolver	1.61957860e-04	7.23738590e-06	1	1.91968280e-04	8.54186470e-06	1	4.98555940e-04	2.29972410e-05	1	false	smoothSolver	3.52285090e-04	1.52532500e-05	1	true	GAMG	8.23570400e-04	5.33025690e-05	2	true	smoothSolver	9.21484850e-05	3.72521740e-06	1	true
1143            	smoothSolver	1.61818240e-04	7.23086160e-06	1	1.91819330e-04	8.53507580e-06	1	4.98290440e-04	2.29844450e-05	1	false	smoothSolver	3.51988820e-04	1.52422620e-05	1	true	GAMG	8.24216900e-04	5.59382810e-05	2	true	smoothSolver	9.18962150e-05	3.71888570e-06	1	true
1144            	smoothSolver	1.61675390e-04	7.22420000e-06	1	1.91666200e-04	8.52811010e-06	1	4.97995160e-04	2.29703150e-05	1	false	smoothSolver	3.51681260e-04	1.52303270e-05	1	true	GAMG	8.23037140e-04	5.47320940e-05	2	true	smoothSolver	9.15943120e-05	3.71340460e-06	1	true
1145            	smoothSolver	1.61543160e-04	7.21779410e-06	1	1.91523570e-04	8.52144210e-06	1	4.97747810e-04	2.29576390e-05	1	false	smoothSolver	3.51382690e-04	1.52176730e-05	1	true	GAMG	8.25656860e-04	5.83141960e-05	2	true	smoothSolver	9.36054240e-05	3.73083800e-06	1	true
1146            	smoothSolver	1.61394590e-04	7.21107640e-06	1	1.91364840e-04	8.51440560e-06	1	4.97428330e-04	2.29430110e-05	1	false	smoothSolver	3.51083940e-04	1.52057580e-05	1	true	GAMG	8.25310690e-04	5.63283460e-05	2	true	smoothSolver	9.15891820e-05	3.70742860e-06	1	true
1147            	smoothSolver	1.61256090e-04	7.20462750e-06	1	1.91216640e-04	8.50768360e-06	1	4.97163790e-04	2.29303810e-05	1	false	smoothSolver	3.50787250e-04	1.51941990e-05	1	true	GAMG	8.24547360e-04	5.63211790e-05	2	true	smoothSolver	9.12676880e-05	3.70048380e-06	1	true
1148            	smoothSolver	1.61119250e-04	7.19822900e-06	1	1.91070350e-04	8.50102490e-06	1	4.96909310e-04	2.29182580e-05	1	false	smoothSolver	3.50482930e-04	1.51818200e-05	1	true	GAMG	8.25152640e-04	5.79549110e-05	2	true	smoothSolver	9.15993710e-05	3.69834110e-06	1	true
1149            	smoothSolver	1.60983580e-04	7.19188040e-06	1	1.90929390e-04	8.49454120e-06	1	4.96666970e-04	2.29064640e-05	1	false	smoothSolver	3.50189070e-04	1.51695000e-05	1	true	GAMG	8.26346830e-04	5.71049080e-05	2	true	smoothSolver	9.12648490e-05	3.69291780e-06	1	true
1150            	smoothSolver	1.60839790e-04	7.18521380e-06	1	1.90771670e-04	8.48744960e-06	1	4.96368700e-04	2.28926950e-05	1	false	smoothSolver	3.49887140e-04	1.51576970e-05	1	true	GAMG	8.29378800e-04	5.79784700e-05	2	true	smoothSolver	9.10645590e-05	3.68785240e-06	1	true
1151            	smoothSolver	1.60695120e-04	7.17844710e-06	1	1.90616530e-04	8.48036710e-06	1	4.96055540e-04	2.28779710e-05	1	false	smoothSolver	3.49590980e-04	1.51462680e-05	1	true	GAMG	8.29258660e-04	6.08981840e-05	2	true	smoothSolver	9.11806370e-05	3.68517410e-06	1	true
1152            	smoothSolver	1.60554850e-04	7.17191580e-06	1	1.90466300e-04	8.47352390e-06	1	4.95763030e-04	2.28641170e-05	1	false	smoothSolver	3.49292310e-04	1.51340290e-05	1	true	GAMG	8.28616670e-04	6.29945480e-05	2	true	smoothSolver	9.08102920e-05	3.67899520e-06	1	true
1153            	smoothSolver	1.60422100e-04	7.16569980e-06	1	1.90324060e-04	8.46702380e-06	1	4.95513550e-04	2.28520240e-05	1	false	smoothSolver	3.48999510e-04	1.51222850e-05	1	true	GAMG	8.29779650e-04	6.30818160e-05	2	true	smoothSolver	9.11019070e-05	3.68389510e-06	1	true
1154            	smoothSolver	1.60285470e-04	7.15938560e-06	1	1.90178960e-04	8.46044690e-06	1	4.95265390e-04	2.28403280e-05	1	false	smoothSolver	3.48700560e-04	1.51097270e-05	1	true	GAMG	8.28064590e-04	5.95098240e-05	2	true	smoothSolver	9.06974430e-05	3.67182760e-06	1	true
1155            	smoothSolver	1.60151840e-04	7.15318080e-06	1	1.90037330e-04	8.45400570e-06	1	4.95053690e-04	2.28303250e-05	1	false	smoothSolver	3.48406950e-04	1.50990570e-05	1	true	GAMG	8.26813530e-04	5.66836150e-05	2	true	smoothSolver	9.07656660e-05	3.66898640e-06	1	true
1156            	smoothSolver	1.60014480e-04	7.14679330e-06	1	1.89891590e-04	8.44735030e-06	1	4.94825350e-04	2.28196960e-05	1	false	smoothSolver	3.48114810e-04	1.50867640e-05	1	true	GAMG	8.24612860e-04	5.43077770e-05	2	true	smoothSolver	9.05032590e-05	3.66388150e-06	1	true
1157            	smoothSolver	1.59874590e-04	7.14027970e-06	1	1.89742680e-04	8.44052320e-06	1	4.94573930e-04	2.28079870e-05	1	false	smoothSolver	3.47824970e-04	1.50753500e-05	1	true	GAMG	8.21942490e-04	5.25598000e-05	2	true	smoothSolver	9.03126340e-05	3.65826070e-06	1	true
1158            	smoothSolver	1.59734470e-04	7.13373530e-06	1	1.89593030e-04	8.43365120e-06	1	4.94302720e-04	2.27951550e-05	1	false	smoothSolver	3.47533720e-04	1.50623230e-05	1	true	GAMG	8.22414440e-04	5.35409950e-05	2	true	smoothSolver	9.06642010e-05	3.65629180e-06	1	true
1159            	smoothSolver	1.59591690e-04	7.12709950e-06	1	1.89439170e-04	8.42662050e-06	1	4.93991690e-04	2.27805960e-05	1	false	smoothSolver	3.47245120e-04	1.50523240e-05	1	true	GAMG	8.20257550e-04	5.34508670e-05	2	true	smoothSolver	9.02192000e-05	3.65221390e-06	1	true
1160            	smoothSolver	1.59453060e-04	7.12067170e-06	1	1.89290300e-04	8.41982690e-06	1	4.93692150e-04	2.27663700e-05	1	false	smoothSolver	3.46955190e-04	1.50398850e-05	1	true	GAMG	8.19886930e-04	5.27723070e-05	2	true	smoothSolver	9.01634140e-05	3.64656840e-06	1	true
1161            	smoothSolver	1.59316850e-04	7.11435130e-06	1	1.89144670e-04	8.41317040e-06	1	4.93405550e-04	2.27526170e-05	1	false	smoothSolver	3.46668010e-04	1.50282700e-05	1	true	GAMG	8.20843150e-04	5.39527900e-05	2	true	smoothSolver	9.01322680e-05	3.64194840e-06	1	true
1162            	smoothSolver	1.59181810e-04	7.10807140e-06	1	1.89001130e-04	8.40657670e-06	1	4.93129030e-04	2.27392500e-05	1	false	smoothSolver	3.46373810e-04	1.50152880e-05	1	true	GAMG	8.23690660e-04	5.62133500e-05	2	true	smoothSolver	8.99121200e-05	3.63873690e-06	1	true
1163            	smoothSolver	1.59043330e-04	7.10167170e-06	1	1.88852100e-04	8.39978430e-06	1	4.92837650e-04	2.27254710e-05	1	false	smoothSolver	3.46087860e-04	1.50044810e-05	1	true	GAMG	8.22997920e-04	5.59512290e-05	2	true	smoothSolver	8.98295480e-05	3.63550310e-06	1	true
1164            	smoothSolver	1.58906730e-04	7.09532450e-06	1	1.88705920e-04	8.39307280e-06	1	4.92565010e-04	2.27125570e-05	1	false	smoothSolver	3.45800330e-04	1.49933670e-05	1	true	GAMG	8.24436410e-04	5.75718450e-05	2	true	smoothSolver	8.99641860e-05	3.63193630e-06	1	true
1165            	smoothSolver	1.58768930e-04	7.08894280e-06	1	1.88558740e-04	8.38633170e-06	1	4.92294690e-04	2.26998170e-05	1	false	smoothSolver	3.45512080e-04	1.49817160e-05	1	true	GAMG	8.24029960e-04	5.77402960e-05	2	true	smoothSolver	8.94997930e-05	3.62517530e-06	1	true
1166            	smoothSolver	1.58661760e-04	7.08305600e-06	1	1.88436760e-04	8.38031190e-06	1	4.92128360e-04	2.26891470e-05	1	false	smoothSolver	3.45241510e-04	1.49696730e-05	1	true	GAMG	8.25246490e-04	6.08063430e-05	2	true	smoothSolver	1.00571350e-04	3.86712980e-06	1	true
1167            	smoothSolver	1.58498800e-04	7.07639590e-06	1	1.88269840e-04	8.37305630e-06	1	4.91797430e-04	2.26762160e-05	1	false	smoothSolver	3.44938170e-04	1.49578790e-05	1	true	GAMG	8.25380900e-04	6.22556310e-05	2	true	smoothSolver	8.94501030e-05	3.61835650e-06	1	true
1168            	smoothSolver	1.58363210e-04	7.07011820e-06	1	1.88125060e-04	8.36639320e-06	1	4.91540780e-04	2.26639590e-05	1	false	smoothSolver	3.44657390e-04	1.49466870e-05	1	true	GAMG	8.25627990e-04	6.19845500e-05	2	true	smoothSolver	8.93406630e-05	3.61430220e-06	1	true
1169            	smoothSolver	1.58228050e-04	7.06385840e-06	1	1.87980820e-04	8.35976700e-06	1	4.91289800e-04	2.26520090e-05	1	false	smoothSolver	3.44368790e-04	1.49344240e-05	1	true	GAMG	8.23884370e-04	6.04251580e-05	2	true	smoothSolver	8.95409210e-05	3.61058240e-06	1	true
1170            	smoothSolver	1.58093020e-04	7.05760590e-06	1	1.87837360e-04	8.35316110e-06	1	4.91045870e-04	2.26402680e-05	1	false	smoothSolver	3.44084020e-04	1.49241260e-05	1	true	GAMG	8.22166060e-04	5.75158950e-05	2	true	smoothSolver	8.90133340e-05	3.60280090e-06	1	true
1171            	smoothSolver	1.57958210e-04	7.05136360e-06	1	1.87694580e-04	8.34657140e-06	1	4.90806520e-04	2.26286900e-05	1	false	smoothSolver	3.43803290e-04	1.49126200e-05	1	true	GAMG	8.20433190e-04	5.42815250e-05	2	true	smoothSolver	8.88297460e-05	3.59937850e-06	1	true
1172            	smoothSolver	1.57823500e-04	7.04512020e-06	1	1.87551780e-04	8.33997290e-06	1	4.90562560e-04	2.26169110e-05	1	false	smoothSolver	3.43520840e-04	1.49010920e-05	1	true	GAMG	8.18801780e-04	5.35086190e-05	2	true	smoothSolver	8.91439680e-05	3.59611180e-06	1	true
1173            	smoothSolver	1.57687270e-04	7.03879790e-06	1	1.87406680e-04	8.33326950e-06	1	4.90294120e-04	2.26041430e-05	1	false	smoothSolver	3.43235170e-04	1.48896720e-05	1	true	GAMG	8.17537530e-04	5.22659300e-05	2	true	smoothSolver	8.87000250e-05	3.59012530e-06	1	true
1174            	smoothSolver	1.57551400e-04	7.03249190e-06	1	1.87261400e-04	8.32656730e-06	1	4.90016990e-04	2.25908250e-05	1	false	smoothSolver	3.42957490e-04	1.48783690e-05	1	true	GAMG	8.15711660e-04	5.13693290e-05	2	true	smoothSolver	8.85563750e-05	3.58567870e-06	1	true
1175            	smoothSolver	1.57415930e-04	7.02620050e-06	1	1.87116140e-04	8.31987510e-06	1	4.89734170e-04	2.25772170e-05	1	false	smoothSolver	3.42676760e-04	1.48669610e-05	1	true	GAMG	8.16032100e-04	5.21184500e-05	2	true	smoothSolver	8.85887700e-05	3.58288730e-06	1	true
1176            	smoothSolver	1.57280520e-04	7.01991530e-06	1	1.86970630e-04	8.31316720e-06	1	4.89445730e-04	2.25632900e-05	1	false	smoothSolver	3.42397540e-04	1.48551500e-05	1	true	GAMG	8.15530420e-04	5.19513300e-05	2	true	smoothSolver	8.83138810e-05	3.57663820e-06	1	true
1177            	smoothSolver	1.57146900e-04	7.01371960e-06	1	1.86827280e-04	8.30656380e-06	1	4.89170710e-04	2.25499590e-05	1	false	smoothSolver	3.42121200e-04	1.48442590e-05	1	true	GAMG	8.17449440e-04	5.31547020e-05	2	true	smoothSolver	8.83997350e-05	3.57398310e-06	1	true
1178            	smoothSolver	1.57016930e-04	7.00759170e-06	1	1.86686360e-04	8.30001130e-06	1	4.88905300e-04	2.25367870e-05	1	false	smoothSolver	3.41847870e-04	1.48331550e-05	1	true	GAMG	8.19237470e-04	5.70200510e-05	2	true	smoothSolver	8.92423000e-05	3.60052950e-06	1	true
1179            	smoothSolver	1.56875980e-04	7.00115830e-06	1	1.86535820e-04	8.29313810e-06	1	4.88599990e-04	2.25223770e-05	1	false	smoothSolver	3.41566370e-04	1.48217050e-05	1	true	GAMG	8.19080600e-04	5.77624940e-05	2	true	smoothSolver	8.80948910e-05	3.56502450e-06	1	true
1180            	smoothSolver	1.56744010e-04	6.99504240e-06	1	1.86394060e-04	8.28660470e-06	1	4.88338580e-04	2.25096850e-05	1	false	smoothSolver	3.41284970e-04	1.48103610e-05	1	true	GAMG	8.20956020e-04	5.88828580e-05	2	true	smoothSolver	8.83206730e-05	3.56405930e-06	1	true
1181            	smoothSolver	1.56612600e-04	6.98898560e-06	1	1.86253420e-04	8.28015400e-06	1	4.88092420e-04	2.24978850e-05	1	false	smoothSolver	3.41009800e-04	1.47995130e-05	1	true	GAMG	8.20631660e-04	5.74597020e-05	2	true	smoothSolver	8.78325280e-05	3.55735400e-06	1	true
1182            	smoothSolver	1.56481980e-04	6.98294400e-06	1	1.86113680e-04	8.27372300e-06	1	4.87859230e-04	2.24866730e-05	1	false	smoothSolver	3.40739530e-04	1.47874340e-05	1	true	GAMG	8.19480420e-04	5.55273170e-05	2	true	smoothSolver	8.77770190e-05	3.55175350e-06	1	true
1183            	smoothSolver	1.56350840e-04	6.97688500e-06	1	1.85973580e-04	8.26727000e-06	1	4.87631300e-04	2.24757220e-05	1	false	smoothSolver	3.40462950e-04	1.47763410e-05	1	true	GAMG	8.18091770e-04	5.38155710e-05	2	true	smoothSolver	8.76547340e-05	3.54769910e-06	1	true
1184            	smoothSolver	1.56217980e-04	6.97073140e-06	1	1.85831140e-04	8.26068550e-06	1	4.87389390e-04	2.24640700e-05	1	false	smoothSolver	3.40191000e-04	1.47657910e-05	1	true	GAMG	8.16822870e-04	5.39308990e-05	2	true	smoothSolver	8.77593860e-05	3.54647300e-06	1	true
1185            	smoothSolver	1.56082820e-04	6.96447100e-06	1	1.85685980e-04	8.25397240e-06	1	4.87120900e-04	2.24512180e-05	1	false	smoothSolver	3.39919700e-04	1.47532690e-05	1	true	GAMG	8.16183270e-04	5.27869950e-05	2	true	smoothSolver	8.75182020e-05	3.54034730e-06	1	true
1186            	smoothSolver	1.55948570e-04	6.95826020e-06	1	1.85541450e-04	8.24729160e-06	1	4.86847490e-04	2.24381110e-05	1	false	smoothSolver	3.39649700e-04	1.47426030e-05	1	true	GAMG	8.14703200e-04	5.16325520e-05	2	true	smoothSolver	8.76959370e-05	3.53905800e-06	1	true
1187            	smoothSolver	1.55815460e-04	6.95211940e-06	1	1.85398510e-04	8.24069230e-06	1	4.86576390e-04	2.24251280e-05	1	false	smoothSolver	3.39376100e-04	1.47315790e-05	1	true	GAMG	8.14523090e-04	5.28725300e-05	2	true	smoothSolver	8.75704130e-05	3.53468560e-06	1	true
1188            	smoothSolver	1.55682710e-04	6.94598160e-06	1	1.85255800e-04	8.23408300e-06	1	4.86296110e-04	2.24115720e-05	1	false	smoothSolver	3.39107780e-04	1.47219760e-05	1	true	GAMG	8.15658470e-04	5.24347830e-05	2	true	smoothSolver	8.73053800e-05	3.52810540e-06	1	true
1189            	smoothSolver	1.55570570e-04	6.94027370e-06	1	1.85131210e-04	8.22785930e-06	1	4.86075520e-04	2.23993260e-05	1	false	smoothSolver	3.38849310e-04	1.47099190e-05	1	true	GAMG	8.18085190e-04	5.72988640e-05	2	true	smoothSolver	9.21611320e-05	3.64154660e-06	1	true
1190            	smoothSolver	1.55416470e-04	6.93365010e-06	1	1.84969920e-04	8.22079030e-06	1	4.85728400e-04	2.23841430e-05	1	false	smoothSolver	3.38565670e-04	1.47002210e-05	1	true	GAMG	8.18308710e-04	5.98520110e-05	2	true	smoothSolver	8.71183690e-05	3.51995760e-06	1	true
1191            	smoothSolver	1.55285660e-04	6.92760220e-06	1	1.84829620e-04	8.21426680e-06	1	4.85454810e-04	2.23709260e-05	1	false	smoothSolver	3.38292330e-04	1.46871970e-05	1	true	GAMG	8.20377570e-04	6.06705760e-05	2	true	smoothSolver	8.70612990e-05	3.51576220e-06	1	true
1192            	smoothSolver	1.55155680e-04	6.92159860e-06	1	1.84690860e-04	8.20783310e-06	1	4.85201240e-04	2.23585950e-05	1	false	smoothSolver	3.38024960e-04	1.46762300e-05	1	true	GAMG	8.20120300e-04	5.98361110e-05	2	true	smoothSolver	8.67676580e-05	3.51009670e-06	1	true
1193            	smoothSolver	1.55026890e-04	6.91564320e-06	1	1.84553540e-04	8.20146630e-06	1	4.84969110e-04	2.23473060e-05	1	false	smoothSolver	3.37757210e-04	1.46661240e-05	1	true	GAMG	8.19787210e-04	5.70739250e-05	2	true	smoothSolver	8.68812450e-05	3.50702920e-06	1	true
1194            	smoothSolver	1.54897450e-04	6.90965900e-06	1	1.84415860e-04	8.19509140e-06	1	4.84749250e-04	2.23365860e-05	1	false	smoothSolver	3.37493660e-04	1.46542910e-05	1	true	GAMG	8.20309060e-04	5.48040620e-05	2	true	smoothSolver	8.66073940e-05	3.50167620e-06	1	true
1195            	smoothSolver	1.54767360e-04	6.90362330e-06	1	1.84276560e-04	8.18862810e-06	1	4.84520200e-04	2.23254400e-05	1	false	smoothSolver	3.37223880e-04	1.46436060e-05	1	true	GAMG	8.19226640e-04	5.35722650e-05	2	true	smoothSolver	8.65245950e-05	3.49846340e-06	1	true
1196            	smoothSolver	1.54634780e-04	6.89746760e-06	1	1.84133860e-04	8.18201690e-06	1	4.84263370e-04	2.23130290e-05	1	false	smoothSolver	3.36961320e-04	1.46328150e-05	1	true	GAMG	8.15973360e-04	5.21104600e-05	2	true	smoothSolver	8.64319570e-05	3.49476110e-06	1	true
1197            	smoothSolver	1.54503370e-04	6.89136360e-06	1	1.83992230e-04	8.17544120e-06	1	4.84000440e-04	2.23002110e-05	1	false	smoothSolver	3.36694570e-04	1.46209010e-05	1	true	GAMG	8.14814080e-04	5.24375810e-05	2	true	smoothSolver	8.65406950e-05	3.49192710e-06	1	true
1198            	smoothSolver	1.54370820e-04	6.88521860e-06	1	1.83849080e-04	8.16880440e-06	1	4.83714350e-04	2.22862840e-05	1	false	smoothSolver	3.36425300e-04	1.46108070e-05	1	true	GAMG	8.14060690e-04	5.16012120e-05	2	true	smoothSolver	8.62615760e-05	3.48583430e-06	1	true
1199            	smoothSolver	1.54240300e-04	6.87917610e-06	1	1.83708220e-04	8.16229480e-06	1	4.83436740e-04	2.22727760e-05	1	false	smoothSolver	3.36166550e-04	1.46001450e-05	1	true	GAMG	8.14285560e-04	5.14209850e-05	2	true	smoothSolver	8.60815560e-05	3.48213650e-06	1	true
1200            	smoothSolver	1.54110420e-04	6.87316720e-06	1	1.83568570e-04	8.15584120e-06	1	4.83163290e-04	2.22592790e-05	1	false	smoothSolver	3.35902320e-04	1.45886890e-05	1	true	GAMG	8.15300270e-04	5.21510700e-05	2	true	smoothSolver	8.62091660e-05	3.48026220e-06	1	true
1201            	smoothSolver	1.53980870e-04	6.86716460e-06	1	1.83428970e-04	8.14938670e-06	1	4.82891850e-04	2.22458720e-05	1	false	smoothSolver	3.35641820e-04	1.45791300e-05	1	true	GAMG	8.14592530e-04	5.19632440e-05	2	true	smoothSolver	8.59453430e-05	3.47305590e-06	1	true
1202            	smoothSolver	1.53851750e-04	6.86118780e-06	1	1.83290360e-04	8.14297920e-06	1	4.82632570e-04	2.22330530e-05	1	false	smoothSolver	3.35377840e-04	1.45682650e-05	1	true	GAMG	8.13694180e-04	5.14215860e-05	2	true	smoothSolver	8.56525410e-05	3.46789940e-06	1	true
1203            	smoothSolver	1.53722910e-04	6.85522090e-06	1	1.83152310e-04	8.13658090e-06	1	4.82380290e-04	2.22205040e-05	1	false	smoothSolver	3.35112030e-04	1.45570260e-05	1	true	GAMG	8.14621630e-04	5.19813520e-05	2	true	smoothSolver	8.59122150e-05	3.46766850e-06	1	true
1204            	smoothSolver	1.53592870e-04	6.84919920e-06	1	1.83013160e-04	8.13013010e-06	1	4.82121570e-04	2.22077340e-05	1	false	smoothSolver	3.34859280e-04	1.45463740e-05	1	true	GAMG	8.13475770e-04	5.13818800e-05	2	true	smoothSolver	8.55365440e-05	3.46116000e-06	1	true
1205            	smoothSolver	1.53462790e-04	6.84318300e-06	1	1.82874230e-04	8.12368530e-06	1	4.81863720e-04	2.21948850e-05	1	false	smoothSolver	3.34597910e-04	1.45360540e-05	1	true	GAMG	8.13602270e-04	5.12023800e-05	2	true	smoothSolver	8.54381400e-05	3.45708890e-06	1	true
1206            	smoothSolver	1.53333770e-04	6.83720460e-06	1	1.82736440e-04	8.11728250e-06	1	4.81606480e-04	2.21820850e-05	1	false	smoothSolver	3.34336490e-04	1.45255780e-05	1	true	GAMG	8.14053520e-04	5.30371300e-05	2	true	smoothSolver	8.57445560e-05	3.45548480e-06	1	true
1207            	smoothSolver	1.53202200e-04	6.83114060e-06	1	1.82596550e-04	8.11077640e-06	1	4.81330280e-04	2.21685120e-05	1	false	smoothSolver	3.34083000e-04	1.45149090e-05	1	true	GAMG	8.14092020e-04	5.34291630e-05	2	true	smoothSolver	8.52244610e-05	3.44952530e-06	1	true
1208            	smoothSolver	1.53073220e-04	6.82520080e-06	1	1.82459490e-04	8.10440550e-06	1	4.81063880e-04	2.21552420e-05	1	false	smoothSolver	3.33824370e-04	1.45033170e-05	1	true	GAMG	8.14529810e-04	5.35798670e-05	2	true	smoothSolver	8.54754190e-05	3.44810970e-06	1	true
1209            	smoothSolver	1.52945260e-04	6.81930640e-06	1	1.82323290e-04	8.09808240e-06	1	4.80805530e-04	2.21423100e-05	1	false	smoothSolver	3.33559810e-04	1.44932400e-05	1	true	GAMG	8.14677350e-04	5.40806380e-05	2	true	smoothSolver	8.52810770e-05	3.44198040e-06	1	true
1210            	smoothSolver	1.52819660e-04	6.81346310e-06	1	1.82188770e-04	8.09179080e-06	1	4.80556860e-04	2.21294310e-05	1	false	smoothSolver	3.33308750e-04	1.44819360e-05	1	true	GAMG	8.15728390e-04	5.77758630e-05	2	true	smoothSolver	8.58499480e-05	3.46333610e-06	1	true
1211            	smoothSolver	1.52688360e-04	6.80744930e-06	1	1.82048560e-04	8.08535240e-06	1	4.80282490e-04	2.21157530e-05	1	false	smoothSolver	3.33053450e-04	1.44713590e-05	1	true	GAMG	8.15688630e-04	5.60474060e-05	2	true	smoothSolver	8.51714830e-05	3.43620960e-06	1	true
1212            	smoothSolver	1.52560590e-04	6.80157250e-06	1	1.81911900e-04	8.07905480e-06	1	4.80032200e-04	2.21030670e-05	1	false	smoothSolver	3.32793290e-04	1.44610380e-05	1	true	GAMG	8.17278220e-04	5.58670560e-05	2	true	smoothSolver	8.50116420e-05	3.42997720e-06	1	true
1213            	smoothSolver	1.52433760e-04	6.79573420e-06	1	1.81776130e-04	8.07280980e-06	1	4.79790700e-04	2.20907690e-05	1	false	smoothSolver	3.32541350e-04	1.44508370e-05	1	true	GAMG	8.16416520e-04	5.46054510e-05	2	true	smoothSolver	8.45748380e-05	3.42351240e-06	1	true
1214            	smoothSolver	1.52307820e-04	6.78990010e-06	1	1.81640790e-04	8.06656420e-06	1	4.79550550e-04	2.20786200e-05	1	false	smoothSolver	3.32293260e-04	1.44405230e-05	1	true	GAMG	8.16520110e-04	5.47483530e-05	2	true	smoothSolver	8.48777090e-05	3.42195300e-06	1	true
1215            	smoothSolver	1.52182060e-04	6.78404970e-06	1	1.81510390e-04	8.06045190e-06	1	4.79316830e-04	2.20664430e-05	1	false	smoothSolver	3.32038360e-04	1.44301370e-05	1	true	GAMG	8.17135960e-04	5.29498550e-05	2	true	smoothSolver	8.44060690e-05	3.41577930e-06	1	true
1216            	smoothSolver	1.52051000e-04	6.77801690e-06	1	1.81364940e-04	8.05383930e-06	1	4.79031820e-04	2.20525260e-05	1	false	smoothSolver	3.31786820e-04	1.44187940e-05	1	true	GAMG	8.21588130e-04	5.42870020e-05	2	true	smoothSolver	8.44020450e-05	3.41338280e-06	1	true
1217            	smoothSolver	1.51916230e-04	6.77174700e-06	1	1.81219170e-04	8.04710600e-06	1	4.78713410e-04	2.20369390e-05	1	false	smoothSolver	3.31537060e-04	1.44091430e-05	1	true	GAMG	8.21358430e-04	5.73319070e-05	2	true	smoothSolver	8.43774600e-05	3.40920390e-06	1	true
1218            	smoothSolver	1.51785190e-04	6.76567420e-06	1	1.81076940e-04	8.04056600e-06	1	4.78401470e-04	2.20214520e-05	1	false	smoothSolver	3.31281070e-04	1.43988920e-05	1	true	GAMG	8.21161380e-04	6.03222740e-05	2	true	smoothSolver	8.41721230e-05	3.40379620e-06	1	true
1219            	smoothSolver	1.51664890e-04	6.76009000e-06	1	1.80946020e-04	8.03454450e-06	1	4.78147960e-04	2.20082910e-05	1	false	smoothSolver	3.31031290e-04	1.43876650e-05	1	true	GAMG	8.22742270e-04	6.30761120e-05	2	true	smoothSolver	8.44414600e-05	3.40206150e-06	1	true
